
 num     #instances         #bytes  class name
2465:             1             24  com.sun.beans.util.Cache$Kind$1
2466:             1             24  com.sun.beans.util.Cache$Kind$2
2467:             1             24  com.sun.beans.util.Cache$Kind$3
2468:             1             24  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport
2469:             1             24  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeBuilderViaFrom
2470:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
2471:             1             24  com.sun.jmx.remote.util.ClassLogger
2472:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
2473:             1             24  com.sun.security.auth.UnixNumericGroupPrincipal
2474:             1             24  com.twitter.chill.JavaIterableWrapperSerializer$
2475:             1             24  io.netty.buffer.UnpooledByteBufAllocator
2476:             1             24  io.netty.channel.AdaptiveRecvByteBufAllocator
2477:             1             24  io.netty.util.concurrent.FailedFuture
2478:             1             24  io.netty.util.internal.UnsafeAtomicLongFieldUpdater
2479:             1             24  java.io.ExpiringCache$Entry
2480:             1             24  java.io.InputStreamReader
2481:             1             24  java.lang.ClassValue$Version
2482:             1             24  java.lang.ProcessEnvironment$StringEnvironment
2483:             1             24  java.lang.invoke.MethodHandleImpl$4
2484:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet
2485:             1             24  java.math.MutableBigInteger
2486:             1             24  java.net.Inet6AddressImpl
2487:             1             24  java.util.Collections$EmptyMap
2488:             1             24  java.util.Currency
2489:             1             24  java.util.Locale$Cache
2490:             1             24  java.util.ResourceBundle$Control$CandidateListCache
2491:             1             24  java.util.TaskQueue
2492:             1             24  java.util.Timer
2493:             1             24  java.util.concurrent.TimeUnit$1
2494:             1             24  java.util.concurrent.TimeUnit$2
2495:             1             24  java.util.concurrent.TimeUnit$3
2496:             1             24  java.util.concurrent.TimeUnit$4
2497:             1             24  java.util.concurrent.TimeUnit$5
2498:             1             24  java.util.concurrent.TimeUnit$6
2499:             1             24  java.util.concurrent.TimeUnit$7
2500:             1             24  java.util.jar.Manifest
2501:             1             24  java.util.logging.LogManager$LoggerContext
2502:             1             24  java.util.logging.LoggingPermission
2503:             1             24  javax.management.NotificationBroadcasterSupport
2504:             1             24  jersey.repackaged.com.google.common.base.Joiner$1
2505:             1             24  jersey.repackaged.com.google.common.base.Joiner$MapJoiner
2506:             1             24  jersey.repackaged.com.google.common.base.Predicates$ObjectPredicate$1
2507:             1             24  jersey.repackaged.com.google.common.base.Predicates$ObjectPredicate$2
2508:             1             24  jersey.repackaged.com.google.common.base.Predicates$ObjectPredicate$3
2509:             1             24  jersey.repackaged.com.google.common.base.Predicates$ObjectPredicate$4
2510:             1             24  jersey.repackaged.com.google.common.cache.CacheBuilder$NullListener
2511:             1             24  jersey.repackaged.com.google.common.cache.CacheBuilder$OneWeigher
2512:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$1
2513:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$2
2514:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$3
2515:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$4
2516:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$5
2517:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$6
2518:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$7
2519:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$EntryFactory$8
2520:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$NullEntry
2521:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$Strength$1
2522:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$Strength$2
2523:             1             24  jersey.repackaged.com.google.common.cache.LocalCache$Strength$3
2524:             1             24  org.apache.commons.logging.impl.SLF4JLogFactory
2525:             1             24  org.apache.hadoop.fs.FileSystem$Cache
2526:             1             24  org.apache.hadoop.fs.local.RawLocalFs
2527:             1             24  org.apache.hadoop.metrics2.MetricsTag
2528:             1             24  org.apache.hadoop.metrics2.impl.MetricsCollectorImpl
2529:             1             24  org.apache.hadoop.metrics2.impl.MetricsSystemImpl$3
2530:             1             24  org.apache.hadoop.metrics2.lib.DefaultMetricsFactory
2531:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info
2532:             1             24  org.apache.hadoop.metrics2.lib.Interns$Info$1
2533:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags
2534:             1             24  org.apache.hadoop.metrics2.lib.Interns$Tags$1
2535:             1             24  org.apache.hadoop.metrics2.lib.UniqueNames$Count
2536:             1             24  org.apache.hadoop.security.UserGroupInformation
2537:             1             24  org.apache.hadoop.security.UserGroupInformation$UgiMetrics
2538:             1             24  org.apache.hadoop.util.ShutdownHookManager
2539:             1             24  org.apache.kafka.clients.consumer.internals.DelayedTaskQueue$Entry
2540:             1             24  org.apache.kafka.clients.producer.internals.Sender$SenderMetrics$1
2541:             1             24  org.apache.kafka.clients.producer.internals.Sender$SenderMetrics$2
2542:             1             24  org.apache.kafka.common.requests.MetadataRequest
2543:             1             24  org.apache.kafka.common.security.auth.KafkaPrincipal
2544:             1             24  org.apache.kafka.common.utils.KafkaThread$1
2545:             1             24  org.apache.log4j.helpers.FormattingInfo
2546:             1             24  org.apache.log4j.helpers.OnlyOnceErrorHandler
2547:             1             24  org.apache.spark.ContextCleaner$$anonfun$org$apache$spark$ContextCleaner$$keepCleaning$1$$anonfun$apply$mcV$sp$2
2548:             1             24  org.apache.spark.GetMapOutputMessage
2549:             1             24  org.apache.spark.InternalAccumulator$input$
2550:             1             24  org.apache.spark.InternalAccumulator$output$
2551:             1             24  org.apache.spark.InternalAccumulator$shuffleWrite$
2552:             1             24  org.apache.spark.MapOutputTrackerMasterEndpoint
2553:             1             24  org.apache.spark.SparkStatusTracker
2554:             1             24  org.apache.spark.executor.ExecutorSource
2555:             1             24  org.apache.spark.internal.Logging$
2556:             1             24  org.apache.spark.network.client.TransportClientFactory$ClientPool
2557:             1             24  org.apache.spark.rdd.RDDOperationScope$
2558:             1             24  org.apache.spark.rpc.netty.RpcEndpointVerifier
2559:             1             24  org.apache.spark.scheduler.BlacklistTracker$
2560:             1             24  org.apache.spark.scheduler.FIFOSchedulableBuilder
2561:             1             24  org.apache.spark.scheduler.LiveListenerBus$
2562:             1             24  org.apache.spark.scheduler.LiveListenerBus$$anon$1$$anonfun$run$1
2563:             1             24  org.apache.spark.scheduler.OutputCommitCoordinator$OutputCommitCoordinatorEndpoint
2564:             1             24  org.apache.spark.scheduler.TaskResultGetter$$anon$1
2565:             1             24  org.apache.spark.scheduler.TaskResultGetter$$anon$2
2566:             1             24  org.apache.spark.scheduler.cluster.ExecutorInfo
2567:             1             24  org.apache.spark.serializer.JavaIterableWrapperSerializer$
2568:             1             24  org.apache.spark.serializer.KryoSerializationStream
2569:             1             24  org.apache.spark.serializer.KryoSerializer$
2570:             1             24  org.apache.spark.shuffle.sort.SortShuffleManager
2571:             1             24  org.apache.spark.sql.ExperimentalMethods
2572:             1             24  org.apache.spark.sql.SQLContext
2573:             1             24  org.apache.spark.sql.catalyst.ScalaReflection$
2574:             1             24  org.apache.spark.sql.catalyst.analysis.Analyzer$CTESubstitution$
